"BULAN"|"WITEL"|"STO"|"STATUS_LOSS"|"TOTAL"|"PLEVEL1"|"PLEVEL2"|"JUMLAH"|"SUBTOTAL"
"202209"|BOGOR|LWL|New CT0|0|ARPU_KW2|"500K s/d 700K"|10|0
"202209"|BOGOR|LWL|New CT0|0|ARPU_KW2|< 300K|13|0
"202209"|BOGOR|LWL|New CT0|0|ARPU_KW2|>= 700K|6|0
"202209"|BOGOR|LWL|New CT0 1|0|ARPU_KW2|"300K s/d 500K"|5|0
"202209"|BOGOR|LWL|New CT0 1|0|ARPU_KW2|"500K s/d 700K"|1|0
"202209"|BOGOR|PAG|Churn APS|0|ARPU_KW2|"300K s/d 500K"|5|0
"202209"|BOGOR|PAG|Churn APS|0|ARPU_KW2|< 300K|3|0
"202209"|BOGOR|PAG|Churn APS|0|ARPU_KW2|<150K|9|0
"202209"|BOGOR|PAG|Churn APS|0|ARPU_KW2|<250K|3|0
"202209"|BOGOR|PAG|Churn APS|0|ARPU_KW2|<500K|1|0
"202209"|BOGOR|PAG|New CT0|0|ARPU_KW2|"300K s/d 500K"|52|0
"202209"|BOGOR|PAG|New CT0|0|ARPU_KW2|< 300K|23|0
"202209"|BOGOR|PAG|New CT0 1|0|ARPU_KW2|"300K s/d 500K"|5|0
"202209"|BOGOR|PAR|Churn APS|0|ARPU_KW2|"300K s/d 500K"|20|0
"202209"|BOGOR|PAR|Churn APS|0|ARPU_KW2|"500K s/d 700K"|1|0
"202209"|BOGOR|PAR|Churn APS|0|ARPU_KW2|< 300K|2|0
"202209"|BOGOR|PAR|Churn APS|0|ARPU_KW2|<150K|10|0
"202209"|BOGOR|PAR|Churn APS|0|ARPU_KW2|<250K|5|0
"202209"|BOGOR|PAR|Churn APS|0|ARPU_KW2|>= 700K|2|0
"202209"|BOGOR|PAR|New CT0|0|ARPU_KW2|"300K s/d 500K"|63|0
"202209"|BOGOR|PAR|New CT0|0|ARPU_KW2|"500K s/d 700K"|3|0
"202209"|BOGOR|PAR|New CT0|0|ARPU_KW2|< 300K|27|0
"202209"|BOGOR|PAR|New CT0|0|ARPU_KW2|>= 700K|1|0
"202209"|BOGOR|PAR|New CT0 1|0|ARPU_KW2|< 300K|1|0
"202209"|BOGOR|PCM|Churn APS|0|ARPU_KW2|"300K s/d 500K"|15|0
"202209"|BOGOR|PCM|Churn APS|0|ARPU_KW2|< 300K|3|0
"202209"|BOGOR|PCM|Churn APS|0|ARPU_KW2|<150K|8|0
"202209"|BOGOR|PCM|Churn APS|0|ARPU_KW2|<250K|5|0
"202209"|BOGOR|PCM|Churn APS|0|ARPU_KW2|<500K|1|0
"202209"|BOGOR|PCM|New CT0|0|ARPU_KW2|"300K s/d 500K"|67|0
"202209"|BOGOR|PCM|New CT0|0|ARPU_KW2|"500K s/d 700K"|6|0
"202209"|BOGOR|PCM|New CT0|0|ARPU_KW2|< 300K|29|0
"202209"|BOGOR|PMU|Churn APS|0|ARPU_KW2|"300K s/d 500K"|9|0
"202209"|BOGOR|PMU|Churn APS|0|ARPU_KW2|< 300K|2|0
"202209"|BOGOR|PMU|Churn APS|0|ARPU_KW2|<150K|2|0
"202209"|BOGOR|PMU|Churn APS|0|ARPU_KW2|<250K|2|0
"202209"|BOGOR|PMU|Churn APS|0|ARPU_KW2|<500K|1|0
"202209"|BOGOR|PMU|New CT0|0|ARPU_KW2|"300K s/d 500K"|17|0
"202209"|BOGOR|PMU|New CT0|0|ARPU_KW2|"500K s/d 700K"|1|0
"202209"|BOGOR|PMU|New CT0|0|ARPU_KW2|< 300K|8|0
"202209"|BOGOR|PMU|New CT0 1|0|ARPU_KW2|"300K s/d 500K"|1|0
"202209"|BOGOR|SKJ|Churn APS|0|ARPU_KW2|"300K s/d 500K"|36|0
"202209"|BOGOR|SKJ|Churn APS|0|ARPU_KW2|"500K s/d 700K"|3|0
"202209"|BOGOR|SKJ|Churn APS|0|ARPU_KW2|< 300K|9|0
"202209"|BOGOR|SKJ|Churn APS|0|ARPU_KW2|<1000K|1|0
"202209"|BOGOR|SKJ|Churn APS|0|ARPU_KW2|<10K|3|0
"202209"|BOGOR|SKJ|Churn APS|0|ARPU_KW2|<150K|34|0
"202209"|BOGOR|SKJ|Churn APS|0|ARPU_KW2|<250K|13|0
"202209"|BOGOR|SKJ|Churn APS|0|ARPU_KW2|<500K|5|0
"202209"|BOGOR|SKJ|Churn APS|0|ARPU_KW2|>= 700K|1|0
"202209"|BOGOR|SKJ|New CT0|0|ARPU_KW2|"300K s/d 500K"|135|0
"202209"|BOGOR|SKJ|New CT0|0|ARPU_KW2|"500K s/d 700K"|12|0
"202209"|BOGOR|SKJ|New CT0|0|ARPU_KW2|< 300K|59|0
"202209"|BOGOR|SKJ|New CT0|0|ARPU_KW2|>= 700K|2|0
"202209"|BOGOR|SKJ|New CT0 1|0|ARPU_KW2|< 300K|1|0
"202209"|BOGOR|SPL|Churn APS|0|ARPU_KW2|"300K s/d 500K"|22|0
"202209"|BOGOR|SPL|Churn APS|0|ARPU_KW2|< 300K|5|0
"202209"|BOGOR|SPL|Churn APS|0|ARPU_KW2|<10K|1|0
"202209"|BOGOR|SPL|Churn APS|0|ARPU_KW2|<150K|23|0
"202209"|BOGOR|SPL|Churn APS|0|ARPU_KW2|<250K|5|0
"202209"|BOGOR|SPL|Churn APS|0|ARPU_KW2|<500K|5|0
"202209"|BOGOR|SPL|Churn APS|0|ARPU_KW2|>1000K|1|0
"202209"|BOGOR|SPL|New CT0|0|ARPU_KW2|"300K s/d 500K"|108|0
"202209"|BOGOR|SPL|New CT0|0|ARPU_KW2|"500K s/d 700K"|7|0
"202209"|BOGOR|SPL|New CT0|0|ARPU_KW2|< 300K|55|0
"202209"|BOGOR|SPL|New CT0|0|ARPU_KW2|>= 700K|2|0
"202209"|BOGOR|SPL|New CT0 1|0|ARPU_KW2|"300K s/d 500K"|4|0
"202209"|BOGOR|SPL|New CT0 1|0|ARPU_KW2|< 300K|2|0
"202209"|BOGOR|STL|Churn APS|0|ARPU_KW2|"300K s/d 500K"|2|0
"202209"|BOGOR|STL|Churn APS|0|ARPU_KW2|"500K s/d 700K"|1|0
"202209"|BOGOR|STL|Churn APS|0|ARPU_KW2|<250K|2|0
"202209"|BOGOR|STL|New CT0|0|ARPU_KW2|"300K s/d 500K"|10|0
"202209"|BOGOR|STL|New CT0|0|ARPU_KW2|"500K s/d 700K"|1|0
"202209"|BOGOR|STL|New CT0|0|ARPU_KW2|< 300K|10|0
"202209"|BOGOR|STL|New CT0|0|ARPU_KW2|>= 700K|4|0
"202209"|BOGOR|TJH|Churn APS|0|ARPU_KW2|"300K s/d 500K"|6|0
"202209"|BOGOR|TJH|Churn APS|0|ARPU_KW2|< 300K|2|0
"202209"|BOGOR|TJH|Churn APS|0|ARPU_KW2|<150K|6|0
"202209"|BOGOR|TJH|Churn APS|0|ARPU_KW2|<250K|5|0
"202209"|BOGOR|TJH|Churn APS|0|ARPU_KW2|<500K|1|0
"202209"|BOGOR|TJH|New CT0|0|ARPU_KW2|"300K s/d 500K"|28|0
"202209"|BOGOR|TJH|New CT0|0|ARPU_KW2|< 300K|18|0
"202209"|JAKBAR|CKG|Churn APS|0|ARPU_KW2|"300K s/d 500K"|64|0
"202209"|JAKBAR|CKG|Churn APS|0|ARPU_KW2|"500K s/d 700K"|14|0
"202209"|JAKBAR|CKG|Churn APS|0|ARPU_KW2|< 300K|21|0
"202209"|JAKBAR|CKG|Churn APS|0|ARPU_KW2|<1000K|6|0
"202209"|JAKBAR|CKG|Churn APS|0|ARPU_KW2|<10K|6|0
"202209"|JAKBAR|CKG|Churn APS|0|ARPU_KW2|<150K|50|0
"202209"|JAKBAR|CKG|Churn APS|0|ARPU_KW2|<250K|32|0
"202209"|JAKBAR|CKG|Churn APS|0|ARPU_KW2|<500K|28|0
"202209"|JAKBAR|CKG|Churn APS|0|ARPU_KW2|>1000K|1|0
"202209"|JAKBAR|CKG|Churn APS|0|ARPU_KW2|>= 700K|15|0
"202209"|JAKBAR|CKG|New CT0|0|ARPU_KW2|UNKNOWN|1|0
"202209"|JAKBAR|CKG|New CT0|0|ARPU_KW2|"300K s/d 500K"|204|0
"202209"|JAKBAR|CKG|New CT0|0|ARPU_KW2|"500K s/d 700K"|24|0
"202209"|JAKBAR|CKG|New CT0|0|ARPU_KW2|< 300K|117|0
"202209"|JAKBAR|CKG|New CT0|0|ARPU_KW2|<150K|1|0
"202209"|JAKBAR|CKG|New CT0|0|ARPU_KW2|>= 700K|32|0
"202209"|JAKBAR|CKG|New CT0 1|0|ARPU_KW2|< 300K|1|0
"202209"|JAKBAR|JIA|Churn APS|0|ARPU_KW2|<150K|1|0
"202209"|JAKBAR|KDY|Churn APS|0|ARPU_KW2|"300K s/d 500K"|23|0
"202209"|JAKBAR|KDY|Churn APS|0|ARPU_KW2|"500K s/d 700K"|1|0
"202209"|JAKBAR|KDY|Churn APS|0|ARPU_KW2|< 300K|8|0
"202209"|JAKBAR|KDY|Churn APS|0|ARPU_KW2|<10K|2|0
"202209"|JAKBAR|KDY|Churn APS|0|ARPU_KW2|<150K|11|0
"202209"|JAKBAR|KDY|Churn APS|0|ARPU_KW2|<250K|8|0
"202209"|JAKBAR|KDY|Churn APS|0|ARPU_KW2|<500K|3|0
"202209"|JAKBAR|KDY|New CT0|0|ARPU_KW2|"300K s/d 500K"|70|0
"202209"|JAKBAR|KDY|New CT0|0|ARPU_KW2|"500K s/d 700K"|1|0
"202209"|JAKBAR|KDY|New CT0|0|ARPU_KW2|< 300K|58|0
"202209"|JAKBAR|KDY|New CT0|0|ARPU_KW2|>= 700K|2|0
"202209"|JAKBAR|KPK|Churn APS|0|ARPU_KW2|"300K s/d 500K"|2|0
"202209"|JAKBAR|KPK|Churn APS|0|ARPU_KW2|"500K s/d 700K"|2|0
"202209"|JAKBAR|KPK|Churn APS|0|ARPU_KW2|< 300K|2|0
"202209"|JAKBAR|KPK|Churn APS|0|ARPU_KW2|<1000K|6|0
"202209"|JAKBAR|KPK|Churn APS|0|ARPU_KW2|<10K|1|0
"202209"|JAKBAR|KPK|Churn APS|0|ARPU_KW2|<150K|6|0
"202209"|JAKBAR|KPK|Churn APS|0|ARPU_KW2|<250K|1|0
"202209"|JAKBAR|KPK|Churn APS|0|ARPU_KW2|<500K|4|0
"202209"|JAKBAR|KPK|Churn APS|0|ARPU_KW2|>= 700K|5|0
"202209"|JAKBAR|KPK|New CT0|0|ARPU_KW2|"300K s/d 500K"|6|0
"202209"|JAKBAR|KPK|New CT0|0|ARPU_KW2|< 300K|13|0
"202209"|JAKBAR|KPK|New CT0|0|ARPU_KW2|>= 700K|7|0
"202209"|JAKBAR|KSB|Churn APS|0|ARPU_KW2|"300K s/d 500K"|1|0
"202209"|JAKBAR|KSB|Churn APS|0|ARPU_KW2|< 300K|1|0
"202209"|JAKBAR|KSB|Churn APS|0|ARPU_KW2|<150K|3|0
"202209"|JAKBAR|KSB|Churn APS|0|ARPU_KW2|<250K|1|0
"202209"|JAKBAR|KSB|Churn APS|0|ARPU_KW2|<500K|2|0
"202209"|JAKBAR|KSB|New CT0|0|ARPU_KW2|"300K s/d 500K"|21|0
"202209"|JAKBAR|KSB|New CT0|0|ARPU_KW2|< 300K|15|0
"202209"|JAKBAR|MRY|Churn APS|0|ARPU_KW2|"300K s/d 500K"|22|0
"202209"|JAKBAR|MRY|Churn APS|0|ARPU_KW2|< 300K|15|0
"202209"|JAKBAR|MRY|Churn APS|0|ARPU_KW2|<1000K|2|0
"202209"|JAKBAR|MRY|Churn APS|0|ARPU_KW2|<10K|2|0
"202209"|JAKBAR|MRY|Churn APS|0|ARPU_KW2|<150K|14|0
"202209"|JAKBAR|MRY|Churn APS|0|ARPU_KW2|<250K|8|0
"202209"|JAKBAR|MRY|Churn APS|0|ARPU_KW2|<500K|6|0
"202209"|JAKBAR|MRY|Churn APS|0|ARPU_KW2|>1000K|1|0
"202209"|JAKBAR|MRY|Churn APS|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKBAR|MRY|New CT0|0|ARPU_KW2|"300K s/d 500K"|96|0
"202209"|JAKBAR|MRY|New CT0|0|ARPU_KW2|"500K s/d 700K"|9|0
"202209"|JAKBAR|MRY|New CT0|0|ARPU_KW2|< 300K|82|0
"202209"|JAKBAR|MRY|New CT0|0|ARPU_KW2|>= 700K|3|0
"202209"|JAKBAR|PLM|Churn APS|0|ARPU_KW2|UNKNOWN|1|0
"202209"|JAKBAR|PLM|Churn APS|0|ARPU_KW2|"300K s/d 500K"|24|0
"202209"|JAKBAR|PLM|Churn APS|0|ARPU_KW2|"500K s/d 700K"|3|0
"202209"|JAKBAR|PLM|Churn APS|0|ARPU_KW2|< 300K|18|0
"202209"|JAKBAR|PLM|Churn APS|0|ARPU_KW2|<10K|3|0
"202209"|JAKBAR|PLM|Churn APS|0|ARPU_KW2|<150K|24|0
"202209"|JAKBAR|PLM|Churn APS|0|ARPU_KW2|<250K|19|0
"202209"|JAKBAR|PLM|Churn APS|0|ARPU_KW2|<500K|5|0
"202209"|JAKBAR|PLM|Churn APS|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKBAR|PLM|New CT0|0|ARPU_KW2|UNKNOWN|1|0
"202209"|JAKBAR|PLM|New CT0|0|ARPU_KW2|"300K s/d 500K"|107|0
"202209"|JAKBAR|PLM|New CT0|0|ARPU_KW2|"500K s/d 700K"|9|0
"202209"|JAKBAR|PLM|New CT0|0|ARPU_KW2|< 300K|124|0
"202209"|JAKBAR|PLM|New CT0|0|ARPU_KW2|>= 700K|4|0
"202209"|JAKBAR|PLM|New CT0 1|0|ARPU_KW2|< 300K|1|0
"202209"|JAKBAR|SDM|Churn APS|0|ARPU_KW2|<150K|1|0
"202209"|JAKBAR|SDM|Churn APS|0|ARPU_KW2|<500K|1|0
"202209"|JAKBAR|SDM|New CT0|0|ARPU_KW2|< 300K|3|0
"202209"|JAKBAR|SLP|Churn APS|0|ARPU_KW2|UNKNOWN|1|0
"202209"|JAKBAR|SLP|Churn APS|0|ARPU_KW2|"300K s/d 500K"|21|0
"202209"|JAKBAR|SLP|Churn APS|0|ARPU_KW2|"500K s/d 700K"|6|0
"202209"|JAKBAR|SLP|Churn APS|0|ARPU_KW2|< 300K|13|0
"202209"|JAKBAR|SLP|Churn APS|0|ARPU_KW2|<1000K|2|0
"202209"|JAKBAR|SLP|Churn APS|0|ARPU_KW2|<10K|4|0
"202209"|JAKBAR|SLP|Churn APS|0|ARPU_KW2|<150K|23|0
"202209"|JAKBAR|SLP|Churn APS|0|ARPU_KW2|<250K|9|0
"202209"|JAKBAR|SLP|Churn APS|0|ARPU_KW2|<500K|8|0
"202209"|JAKBAR|SLP|Churn APS|0|ARPU_KW2|>1000K|2|0
"202209"|JAKBAR|SLP|Churn APS|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKBAR|SLP|New CT0|0|ARPU_KW2|"300K s/d 500K"|73|0
"202209"|JAKBAR|SLP|New CT0|0|ARPU_KW2|"500K s/d 700K"|8|0
"202209"|JAKBAR|SLP|New CT0|0|ARPU_KW2|< 300K|66|0
"202209"|JAKBAR|SLP|New CT0|0|ARPU_KW2|>= 700K|7|0
"202209"|JAKBAR|SMI|Churn APS|0|ARPU_KW2|UNKNOWN|1|0
"202209"|JAKBAR|SMI|Churn APS|0|ARPU_KW2|"300K s/d 500K"|10|0
"202209"|JAKBAR|SMI|Churn APS|0|ARPU_KW2|"500K s/d 700K"|3|0
"202209"|JAKBAR|SMI|Churn APS|0|ARPU_KW2|< 300K|7|0
"202209"|JAKBAR|SMI|Churn APS|0|ARPU_KW2|<1000K|3|0
"202209"|JAKBAR|SMI|Churn APS|0|ARPU_KW2|<10K|1|0
"202209"|JAKBAR|SMI|Churn APS|0|ARPU_KW2|<150K|7|0
"202209"|JAKBAR|SMI|Churn APS|0|ARPU_KW2|<250K|8|0
"202209"|JAKBAR|SMI|Churn APS|0|ARPU_KW2|<500K|3|0
"202209"|JAKBAR|SMI|Churn APS|0|ARPU_KW2|>= 700K|2|0
"202209"|JAKBAR|SMI|New CT0|0|ARPU_KW2|UNKNOWN|1|0
"202209"|JAKBAR|SMI|New CT0|0|ARPU_KW2|"300K s/d 500K"|23|0
"202209"|JAKBAR|SMI|New CT0|0|ARPU_KW2|"500K s/d 700K"|3|0
"202209"|JAKBAR|SMI|New CT0|0|ARPU_KW2|< 300K|17|0
"202209"|JAKBAR|SMI|New CT0|0|ARPU_KW2|>= 700K|3|0
"202209"|JAKBAR|SMI|New CT0 1|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKBAR|TGA|Churn APS|0|ARPU_KW2|"300K s/d 500K"|8|0
"202209"|JAKBAR|TGA|Churn APS|0|ARPU_KW2|"500K s/d 700K"|6|0
"202209"|JAKBAR|TGA|Churn APS|0|ARPU_KW2|< 300K|10|0
"202209"|JAKBAR|TGA|Churn APS|0|ARPU_KW2|<1000K|1|0
"202209"|JAKBAR|TGA|Churn APS|0|ARPU_KW2|<10K|3|0
"202209"|JAKBAR|TGA|Churn APS|0|ARPU_KW2|<150K|12|0
"202209"|JAKBAR|TGA|Churn APS|0|ARPU_KW2|<250K|10|0
"202209"|JAKBAR|TGA|Churn APS|0|ARPU_KW2|<500K|5|0
"202209"|JAKBAR|TGA|Churn APS|0|ARPU_KW2|>= 700K|5|0
"202209"|JAKBAR|TGA|New CT0|0|ARPU_KW2|"300K s/d 500K"|52|0
"202209"|JAKBAR|TGA|New CT0|0|ARPU_KW2|"500K s/d 700K"|10|0
"202209"|JAKBAR|TGA|New CT0|0|ARPU_KW2|< 300K|44|0
"202209"|JAKBAR|TGA|New CT0|0|ARPU_KW2|>= 700K|10|0
"202209"|JAKPUS|CID|Churn APS|0|ARPU_KW2|"300K s/d 500K"|22|0
"202209"|JAKPUS|CID|Churn APS|0|ARPU_KW2|"500K s/d 700K"|3|0
"202209"|JAKPUS|CID|Churn APS|0|ARPU_KW2|< 300K|11|0
"202209"|JAKPUS|CID|Churn APS|0|ARPU_KW2|<10K|4|0
"202209"|JAKPUS|CID|Churn APS|0|ARPU_KW2|<150K|20|0
"202209"|JAKPUS|CID|Churn APS|0|ARPU_KW2|<250K|25|0
"202209"|JAKPUS|CID|Churn APS|0|ARPU_KW2|<500K|12|0
"202209"|JAKPUS|CID|Churn APS|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKPUS|CID|New CT0|0|ARPU_KW2|"300K s/d 500K"|115|0
"202209"|JAKPUS|CID|New CT0|0|ARPU_KW2|"500K s/d 700K"|6|0
"202209"|JAKPUS|CID|New CT0|0|ARPU_KW2|< 300K|137|0
"202209"|JAKPUS|CID|New CT0|0|ARPU_KW2|>= 700K|2|0
"202209"|JAKPUS|CID|New CT0 1|0|ARPU_KW2|< 300K|2|0
"202209"|JAKPUS|CPP|Churn APS|0|ARPU_KW2|UNKNOWN|1|0
"202209"|JAKPUS|CPP|Churn APS|0|ARPU_KW2|"300K s/d 500K"|29|0
"202209"|JAKPUS|CPP|Churn APS|0|ARPU_KW2|"500K s/d 700K"|3|0
"202209"|JAKPUS|CPP|Churn APS|0|ARPU_KW2|< 300K|31|0
"202209"|JAKPUS|CPP|Churn APS|0|ARPU_KW2|<1000K|3|0
"202209"|JAKPUS|CPP|Churn APS|0|ARPU_KW2|<10K|2|0
"202209"|JAKPUS|CPP|Churn APS|0|ARPU_KW2|<150K|26|0
"202209"|JAKPUS|CPP|Churn APS|0|ARPU_KW2|<250K|18|0
"202209"|JAKPUS|CPP|Churn APS|0|ARPU_KW2|<500K|9|0
"202209"|JAKPUS|CPP|Churn APS|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKPUS|CPP|New CT0|0|ARPU_KW2|UNKNOWN|3|0
"202209"|JAKPUS|CPP|New CT0|0|ARPU_KW2|"300K s/d 500K"|134|0
"202209"|JAKPUS|CPP|New CT0|0|ARPU_KW2|"500K s/d 700K"|5|0
"202209"|JAKPUS|CPP|New CT0|0|ARPU_KW2|< 300K|173|0
"202209"|JAKPUS|CPP|New CT0|0|ARPU_KW2|>= 700K|4|0
"202209"|JAKPUS|CPP|New CT0 1|0|ARPU_KW2|< 300K|2|0
"202209"|JAKPUS|CPP|New CT0 1|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKPUS|GBC|Churn APS|0|ARPU_KW2|"300K s/d 500K"|9|0
"202209"|JAKPUS|GBC|Churn APS|0|ARPU_KW2|"500K s/d 700K"|1|0
"202209"|JAKPUS|GBC|Churn APS|0|ARPU_KW2|< 300K|11|0
"202209"|JAKPUS|GBC|Churn APS|0|ARPU_KW2|<1000K|1|0
"202209"|JAKPUS|GBC|Churn APS|0|ARPU_KW2|<10K|1|0
"202209"|JAKPUS|GBC|Churn APS|0|ARPU_KW2|<150K|25|0
"202209"|JAKPUS|GBC|Churn APS|0|ARPU_KW2|<250K|7|0
"202209"|JAKPUS|GBC|Churn APS|0|ARPU_KW2|<500K|16|0
"202209"|JAKPUS|GBC|Churn APS|0|ARPU_KW2|>= 700K|2|0
"202209"|JAKPUS|GBC|New CT0|0|ARPU_KW2|"300K s/d 500K"|84|0
"202209"|JAKPUS|GBC|New CT0|0|ARPU_KW2|"500K s/d 700K"|6|0
"202209"|JAKPUS|GBC|New CT0|0|ARPU_KW2|< 300K|84|0
"202209"|JAKPUS|GBC|New CT0|0|ARPU_KW2|<150K|3|0
"202209"|JAKPUS|GBC|New CT0|0|ARPU_KW2|>= 700K|2|0
"202209"|JAKPUS|GBI|Churn APS|0|ARPU_KW2|"300K s/d 500K"|5|0
"202209"|JAKPUS|GBI|Churn APS|0|ARPU_KW2|"500K s/d 700K"|2|0
"202209"|JAKPUS|GBI|Churn APS|0|ARPU_KW2|< 300K|2|0
"202209"|JAKPUS|GBI|Churn APS|0|ARPU_KW2|<150K|9|0
"202209"|JAKPUS|GBI|Churn APS|0|ARPU_KW2|<250K|3|0
"202209"|JAKPUS|GBI|Churn APS|0|ARPU_KW2|<500K|3|0
"202209"|JAKPUS|GBI|Churn APS|0|ARPU_KW2|>1000K|1|0
"202209"|JAKPUS|GBI|Churn APS|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKPUS|GBI|New CT0|0|ARPU_KW2|"300K s/d 500K"|29|0
"202209"|JAKPUS|GBI|New CT0|0|ARPU_KW2|"500K s/d 700K"|6|0
"202209"|JAKPUS|GBI|New CT0|0|ARPU_KW2|< 300K|29|0
"202209"|JAKPUS|GBI|New CT0|0|ARPU_KW2|>= 700K|6|0
"202209"|JAKPUS|KMY|Churn APS|0|ARPU_KW2|"300K s/d 500K"|10|0
"202209"|JAKPUS|KMY|Churn APS|0|ARPU_KW2|"500K s/d 700K"|1|0
"202209"|JAKPUS|KMY|Churn APS|0|ARPU_KW2|< 300K|3|0
"202209"|JAKPUS|KMY|Churn APS|0|ARPU_KW2|<1000K|3|0
"202209"|JAKPUS|KMY|Churn APS|0|ARPU_KW2|<10K|2|0
"202209"|JAKPUS|KMY|Churn APS|0|ARPU_KW2|<150K|6|0
"202209"|JAKPUS|KMY|Churn APS|0|ARPU_KW2|<250K|5|0
"202209"|JAKPUS|KMY|Churn APS|0|ARPU_KW2|<500K|5|0
"202209"|JAKPUS|KMY|Churn APS|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKPUS|KMY|New CT0|0|ARPU_KW2|"300K s/d 500K"|24|0
"202209"|JAKPUS|KMY|New CT0|0|ARPU_KW2|"500K s/d 700K"|9|0
"202209"|JAKPUS|KMY|New CT0|0|ARPU_KW2|< 300K|14|0
"202209"|JAKPUS|KMY|New CT0|0|ARPU_KW2|>= 700K|3|0
"202209"|JAKSEL|BIN|Churn APS|0|ARPU_KW2|"300K s/d 500K"|38|0
"202209"|JAKSEL|BIN|Churn APS|0|ARPU_KW2|"500K s/d 700K"|4|0
"202209"|JAKSEL|BIN|Churn APS|0|ARPU_KW2|< 300K|14|0
"202209"|JAKSEL|BIN|Churn APS|0|ARPU_KW2|<1000K|2|0
"202209"|JAKSEL|BIN|Churn APS|0|ARPU_KW2|<10K|3|0
"202209"|JAKSEL|BIN|Churn APS|0|ARPU_KW2|<150K|23|0
"202209"|JAKSEL|BIN|Churn APS|0|ARPU_KW2|<250K|16|0
"202209"|JAKSEL|BIN|Churn APS|0|ARPU_KW2|<500K|11|0
"202209"|JAKSEL|BIN|Churn APS|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKSEL|BIN|New CT0|0|ARPU_KW2|"300K s/d 500K"|125|0
"202209"|JAKSEL|BIN|New CT0|0|ARPU_KW2|"500K s/d 700K"|11|0
"202209"|JAKSEL|BIN|New CT0|0|ARPU_KW2|< 300K|132|0
"202209"|JAKSEL|BIN|New CT0|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKSEL|BIN|New CT0 1|0|ARPU_KW2|"300K s/d 500K"|4|0
"202209"|JAKSEL|BIN|New CT0 1|0|ARPU_KW2|< 300K|1|0
"202209"|JAKSEL|CPE|Churn APS|0|ARPU_KW2|"300K s/d 500K"|20|0
"202209"|JAKSEL|CPE|Churn APS|0|ARPU_KW2|"500K s/d 700K"|4|0
"202209"|JAKSEL|CPE|Churn APS|0|ARPU_KW2|< 300K|13|0
"202209"|JAKSEL|CPE|Churn APS|0|ARPU_KW2|<1000K|1|0
"202209"|JAKSEL|CPE|Churn APS|0|ARPU_KW2|<10K|3|0
"202209"|JAKSEL|CPE|Churn APS|0|ARPU_KW2|<150K|25|0
"202209"|JAKSEL|CPE|Churn APS|0|ARPU_KW2|<250K|16|0
"202209"|JAKSEL|CPE|Churn APS|0|ARPU_KW2|<500K|6|0
"202209"|JAKSEL|CPE|Churn APS|0|ARPU_KW2|>= 700K|5|0
"202209"|JAKSEL|CPE|New CT0|0|ARPU_KW2|"300K s/d 500K"|79|0
"202209"|JAKSEL|CPE|New CT0|0|ARPU_KW2|"500K s/d 700K"|12|0
"202209"|JAKSEL|CPE|New CT0|0|ARPU_KW2|< 300K|88|0
"202209"|JAKSEL|CPE|New CT0|0|ARPU_KW2|>= 700K|8|0
"202209"|JAKSEL|JAG|Churn APS|0|ARPU_KW2|"300K s/d 500K"|20|0
"202209"|JAKSEL|JAG|Churn APS|0|ARPU_KW2|"500K s/d 700K"|4|0
"202209"|JAKSEL|JAG|Churn APS|0|ARPU_KW2|< 300K|13|0
"202209"|JAKSEL|JAG|Churn APS|0|ARPU_KW2|<10K|1|0
"202209"|JAKSEL|JAG|Churn APS|0|ARPU_KW2|<150K|30|0
"202209"|JAKSEL|JAG|Churn APS|0|ARPU_KW2|<250K|13|0
"202209"|JAKSEL|JAG|Churn APS|0|ARPU_KW2|<500K|16|0
"202209"|JAKSEL|JAG|Churn APS|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKSEL|JAG|New CT0|0|ARPU_KW2|"300K s/d 500K"|124|0
"202209"|JAKSEL|JAG|New CT0|0|ARPU_KW2|"500K s/d 700K"|8|0
"202209"|JAKSEL|JAG|New CT0|0|ARPU_KW2|< 300K|146|0
"202209"|JAKSEL|JAG|New CT0|0|ARPU_KW2|>= 700K|1|0
"202209"|JAKSEL|JAG|New CT0 1|0|ARPU_KW2|"300K s/d 500K"|5|0
"202209"|JAKSEL|KAL|Churn APS|0|ARPU_KW2|"300K s/d 500K"|16|0
"202209"|JAKSEL|KAL|Churn APS|0|ARPU_KW2|"500K s/d 700K"|4|0
"202209"|JAKSEL|KAL|Churn APS|0|ARPU_KW2|< 300K|15|0
"202209"|JAKSEL|KAL|Churn APS|0|ARPU_KW2|<1000K|1|0
"202209"|JAKSEL|KAL|Churn APS|0|ARPU_KW2|<10K|3|0
"202209"|JAKSEL|KAL|Churn APS|0|ARPU_KW2|<150K|32|0
"202209"|JAKSEL|KAL|Churn APS|0|ARPU_KW2|<250K|11|0
